id,description,cluster,main_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
24,"Cap 3 zip neck - Capilene 3 provides excellent insulation and next-to-skin comfort for endurance activities in cool to cold conditions. Its dense interior honeycomb construction is brushed for warmth, softness and compressibility, and a smooth jersey exterior glides readily beneath layers. Raglan sleeves and a single-piece shoulder panel merge out of the way of shoulder straps. Seams are rolled forward and side panels are offset to eliminate chafe. The zip-neck, backed by a draft flap and zipper garage, makes for easy climate control. Made from 4.8-oz 100% polyester (64% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""The fastest-wicking of our baselayer fabrics, Capilene 3 features a dense interior honeycomb construction""</li> <li>""Fabric next to skin is brushed for warmth, softness and compressibility, while providing excellent insulation and breathability""</li> <li>Smooth jersey exterior glides easily under layers</li> <li>Zip-neck for easy climate control is backed by draft flap and zipper garage</li> <li>Raglan sleeves and single-piece shoulder panel merge out of the way of pack straps</li> <li>Side seams are rolled forward for comfort under hip belt</li></ul><br><br><b>Fabric: </b>4.8-oz 100% polyester (64% recycled) with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>221 g (7.8 oz)<br><br>Made in Costa Rica.",0,3,0.310415960886462,-0.07700407679247553,0.3690492363671192,-0.09028042889369446,-0.25796625104983284,-0.2132669999347852,-0.005659544994758969,0.022249044773655958,-0.2759287313649815,-0.17791277915117354
25,"Cap 4 bottoms - For sufferfests like the Grand in January, a pair of these warm bottoms will add a bright side to your grief. Our warmest synthetic performance baselayer, Capilene 4 fabric is stretchy and compressible. Its smooth jersey exterior glides easily beneath layers, and the cozy internal grid traps warmth, wicks moisture, and is highly breathable. With a brushed-elastic waistband that's soft against skin. Made from 5.3-oz Polartec Power Dry 93% polyester (50% recycled)/7% spandex, with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Our warmest baselayer fabric, Capilene 4 offers stretch, great breathability and compressibility""</li> <li>""Interior grid wicks moisture, trims bulk and provides warmth""</li> <li>Smooth jersey face slides easily beneath layers</li> <li>""4-panel construction, pull-on tights""</li> <li>Elastic waistband is brushed for next-to-skin softness</li></ul><br><br><b>Fabric: </b>""5.3-oz Polartec Power Dry 93% polyester (50% recycled)/7% spandex, with Gladiodor natural odor control for the garment. Recyclable through the Common Threads Recycling Program""<br><br><b>Weight: </b>(187 g 6.5 oz)<br><br>Made in Costa Rica.",0,3,0.2902139272264676,-0.11964748095365055,0.39231779349560886,-0.039942286303959545,-0.21499974912822353,-0.17885547836597787,0.08730690136484329,-0.06767115612343379,-0.2640171216192526,-0.16609982094941164
26,"City by the sea t-shirt - Illustrating the renaissance of sea-inspired, community living, artist Geoff McFetridge's work adorns the City-By-The-Sea T-Shirt. Lightweight, 100% organic cotton fabric is ringspun for softness. Taped shoulder seams prevent chafing. PVC- and phthalate-free inks are easier on the environment. The tee is Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(150 g 5.2 oz)<br><br>Made in USA.",5,2,0.26958870580856453,0.5342039028768524,-0.037144897206425775,-0.15761908118843446,0.013410340763102668,0.058290027494275636,-0.046698494288825804,-0.00638353593275701,-0.019112462470852166,-0.05326285343504664
27,"Compound cargo pants - long - The ultimate do-everything pants, built to withstand daily abuse. With cargo pockets modeled after vintage army blocks, our Compound Cargos are perfect for hitting the trail with a stash of climbing shoes, multitools, spare fins, wax, dry salami and the odd can of beer. Additional pocketing includes two generous front drop-in and two rear with hidden button-flap closures. Made from tough 5.5-oz organic cotton ripstop that has the tear strength of standard 8-oz material, they're hardy but lightweight and ready for action. Inseams (size 32): short, 30""; regular, 32""; long, 34"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight yet durable organic cotton ripstop</li> <li>Features our new fit block</li> <li>Two generous wide-entry drop-in front pockets</li> <li>Two side-seam cargo pockets with hidden button flap</li> <li>Two rear pockets with hidden button flap</li> <li>""Inseam is 34""""""</li></ul><br><br><b>Fabric: </b>5.5-oz 100% organic cotton ripstop. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(548 g 19 oz)<br><br>Made in Thailand.",1,1,0.24134628159606653,0.005283626657480015,-0.1564520852416304,0.22107273537141103,0.019104511063790578,-0.1019300364095305,-0.21331899991216385,0.058441314582326744,0.013555228038700396,-0.004234477324389375
28,"Compound cargo pants - reg - The ultimate do-everything pants, built to withstand daily abuse. With cargo pockets modeled after vintage army blocks, our Compound Cargos are perfect for hitting the trail with a stash of climbing shoes, multitools, spare fins, wax, dry salami and the odd can of beer. Additional pocketing includes two generous front drop-in and two rear with hidden button-flap closures. Made from tough 5.5-oz organic cotton ripstop that has the tear strength of standard 8-oz material, they're hardy but lightweight and ready for action. Inseams (size 32): short, 30""; regular, 32""; long, 34"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight yet durable organic cotton ripstop</li> <li>Features our new fit block</li> <li>Two generous wide-entry drop-in front pockets</li> <li>Two side-seam cargo pockets with hidden button flap</li> <li>Two rear pockets with hidden button flap</li> <li>""Inseam is 32""""""</li></ul><br><br><b>Fabric: </b>5.5-oz 100% organic cotton ripstop. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(536 g 18.6 oz)<br><br>Made in Thailand.",1,1,0.239015022812214,0.005094394336060735,-0.15786056392084893,0.22036035598101872,0.02118053597132277,-0.10325452797854617,-0.21285978211106857,0.058134561241344695,0.01138329933888674,-0.005402271925917124
29,"Continental shorts - Wrinkle-resistant travel shorts that do what any great mountainside-to-museum garment should: wick moisture, dry quickly, and look sharp after successive days of use. The Continentals deploy our classic Guide fabric - a tough, agile blend of 53% polyester and 47% nylon with a DWR (durable water repellent) finish. Details include drop-in front pockets and two cargo and two rear pockets (each with one zipper closure and one hook-and-loop velcro closure). Regular fit; inseam (size 32) is 10 1/2"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Wrinkle-resistant, fast-drying polyester and nylon blend""</li> <li>Zip fly with button closure</li> <li>Drop-in front pockets</li> <li>Rear cargo pockets: right zippered; left with hook-and-loop closure</li> <li>""Side-seam cargo pockets: one zippered security, one with hook-and-loop for easy-access""</li> <li>DWR finish</li> <li>""Inseam is 10 1/2""""""</li></ul><br><br><b>Fabric: </b>5.2-oz 53% polyester/47% nylon with a DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>269 g (9.5 oz)<br><br>Made in Vietnam.",1,1,0.3744980396106808,-0.2037518361907221,-0.2013441323594669,0.05753936970963215,0.05575331005114893,0.06518224033088307,-0.15535647498660324,0.05954572004937904,-0.05019461360921252,-0.06223274649473526
30,"Cotton board shorts - A classic in fabric and form, the 5.6-oz 100% organic cotton brushed canvas of these board shorts provides lightweight durability in and out of the water, with a pattern inspired by plantation-era cane field workshirts. A self-fabric waistband and flat-lying 2-button fly are cleanly styled, and the flapped patch pocket with metal button closure has double-needle stitched seams. Inseam (size 32) is 10""; outseam is 20"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>A Hawaiian classic in fabric and form</li> <li>Fabric pattern inspired by plantation-era cane field workshirts</li> <li>Self-fabric waistband with a flat-lying 2-button fly</li> <li>Flapped patch pocket with metal button closure and double-needle stitched seams</li> <li>""Inseam (size 32) is 10""""; outseam is 20""""""</li> <li>Now available in size 29</li></ul><br><br><b>Fabric: </b>5.6-oz 100% organic cotton brushed canvas. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(222 g 7.7 oz)<br><br>Made in Thailand.",-1,1,0.18106645453570924,0.02059724870004652,-0.058610290386084195,0.15503881942832928,0.03376187155341907,-0.054118516259271825,-0.09566193825084018,0.007731157830588404,-0.06207542433472925,-0.005978511752562527
31,"Crosstown - Crosstown or cross-country, this fully featured commuter backpack ensures that your life stays organized whether you're office-bound, hiking the steep and narrow, or somewhere in the global commute. Inside its zippered main compartment, it features a suspended, self-adjusting padded laptop sleeve that handles a 15"" to 17"""" laptop. A secondary zippered compartment opens to a portable office organizer system. With a front catch-all sleeve (with hidden zipper) that provides easy access to documents; a stretch-woven water-bottle pocket and a fleece-lined top pocket that protects sunglasses or electronics; 3-D spacer-mesh backpack straps and back padding for comfort and breathability; an adjustable sternum strap with built-in safety whistle. Made from 150-denier all-recycled polyester double weave with a polyurethane coating and a DWR (durable water repellent) finish.<br><br><b>Details:</b><ul> <li>""Large, zippered main compartment has fully padded, suspended laptop sleeve and separate internal mesh organizer sleeve; second zippered compartment has office organizer pockets""</li> <li>""Front catch-all sleeve with hidden zipper provides easy-access to documents, tickets and other important materials; Side organizer pocket with detachable key chain""</li> <li>Stretch-woven water bottle pocket; fleece-lined top pocket for sunglasses or electronics</li> <li>""3-D spacer-mesh straps and back pad wick moisture, dry quickly and allow air circulation; shoulder straps have slots for clip-on attachments; adjustable sternum strap with built-in safety whistle""</li> <li>Web carrying handle</li> <li>Stowable attachment straps</li> <li>""Holds 15""""- 17"""" laptop""</li></ul><br><br><b>Fabric: </b>7.4-oz 150-denier 100% all-recycled polyester double weave. Lining: 3.3-oz 200-denier 100% polyester. Both with polyurethane coating and a DWR (durable water repellent) finish. Shoulder straps: 100% polyester 3-D spacer mesh<br><br><b>Weight: </b>(781 g 27.1 oz)<br><br>Made in Vietnam.",2,8,0.29447285867213996,-0.14776376946918648,-0.09940776469340586,-0.16413824954999118,0.0425385048609205,-0.023514151571433686,0.09452951631594857,0.50197513014356,-0.028181637384053316,-0.03172856449809821
32,"Custodian pants - long - The graveyard shift has its advantages: quitting time = dawn patrol. Our Custodian Pants are defined by their strong work ethic. They're made from a tough but comfortable 5.2-oz organic cotton canvas, with a flat front, generous wide-entry front pockets, welted back pockets, and a zip fly with button closure. Inseams (size 32): short, 30""; regular, 32""; long, 34"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight organic cotton canvas</li> <li>Zip fly with button closure</li> <li>Flat front with offset side seams</li> <li>Generous wide-entry front pockets; welted back pockets</li> <li>""Inseam is 34""""""</li></ul><br><br><b>Fabric: </b>5.2-oz 100% organic cotton canvas. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(450 g 15.6 oz)<br><br>Made in Thailand.",1,4,0.2776129251249716,0.05988251881026595,-0.16278333212264465,0.4106073825373169,0.03457793606374485,-0.09039037426074366,-0.2985483568383731,0.08059172977848839,-0.0535580615514908,-0.046510406879979156
33,"Deep wading jkt - Whether you're chasing Olympic Peninsula chrome or reaching for stripers beyond the break, sometimes you simply have to jump in and go deep. This ultra-lightweight jacket is cut above the waist for serious wading. Its minimalist design has all you need from a waterproof/breathable fishing shell (and nothing more). In addition to a full-visibility hood, reversed StretchCoat cuffs and roomy, zippered fly box pockets, it now features fleece-lined handwarmer pockets. Made from a tough 2.5-layer ripstop nylon with a waterproof/breathable H2No barrier. Our shortest fishing jacket, the Deep Wading also has a relaxed fit to accommodate layers and a loaded vest.<br><br><b>Details:</b><ul> <li>""2.5-layer tear-resistant nylon with a Deluge DWR (durable water repellent) finish, waterproof/breathable H2No barrier and sealed seams is packable and lightweight; visibility/Houdini drawcord hood with single-pull adjustment""</li> <li>Drawcord waist with drain holes</li> <li>""External, zippered chest pockets (set high for wading and with drain holes), brushed polyester lined handwarmer pockets, hanging accessory loop inside right pocket""</li> <li>""Glued-in, coated reverse-coil main and chest pocket zippers are highly water resistant""</li> <li>Gusseted reverse StretchCoat cuffs</li> <li>Two internal mesh pockets</li> <li>""D-ring on back, hidden daisy chain above left side label""</li></ul><br><br><b>Fabric: </b>""Shell: 2.5-layer, 2.7-oz 50-denier 100% nylon ripstop with a waterproof/breathable H2No barrier and a Deluge DWR finish. Cuffs: Reverse StretchCoat""<br><br><b>Weight: </b>(372 g 12.9 oz)<br><br>Made in Vietnam.",1,1,0.34728353776225884,-0.20804180164839484,-0.19272496825573557,-0.18548316891022834,0.045869681412842006,-0.14983040264727712,-0.009919993351816819,-0.124468858953766,0.033223296951879595,0.04167874145997524
